studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 154|COMP:0000067,Above ground dry biomass - g|day 178|COMP:0000068,Above ground dry biomass - g|day 199|COMP:0000069,Above ground dry biomass - g|day 217|COMP:0000070,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Lodging severity - 0-9 Rating|CO_350:0005007,Pea above ground dry biomass - g|day 154|COMP:0000083,Pea above ground dry biomass - g|day 178|COMP:0000084,Pea above ground dry biomass - g|day 199|COMP:0000085,Pea above ground dry biomass - g|day 217|COMP:0000086,Pea grain weight - g|COMP:0000009,Pea grain yield - g/m2|COMP:0000049,Pea plant establishment - plants/ft2|COMP:0000052,Pea plant height - cm|day 151|COMP:0000087,Pea plant height - cm|day 176|COMP:0000088,Pea plant height - cm|day 196|COMP:0000089,Pea plant height - cm|day 214|COMP:0000090,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 151|COMP:0000075,Plant height - cm|day 176|COMP:0000076,Plant height - cm|day 196|COMP:0000077,Plant height - cm|day 214|COMP:0000078,Weed above ground dry biomass - g|day 154|COMP:0000079,Weed above ground dry biomass - g|day 178|COMP:0000080,Weed above ground dry biomass - g|day 199|COMP:0000081,Weed above ground dry biomass - g|day 217|COMP:0000082,notes,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_oat_density_0,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_oat_density_100,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_oat_density_50,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_oat_density_75,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_density_0,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_density_100,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_density_50,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_density_75,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_genotype_AUSTRIAN FIELD PEAS,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_genotype_DS Admiral,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_genotype_Icicle Winter Peas,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_genotype_ND Victory,Cornell_OatPeaDensity_2024_Ithaca_Cornell_OatPeaDensity_2024_Ithaca_pea_genotype_Organic 4010
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,plot,717328,Cornell_OatPeaDensity_2024_Ithaca_45,1,1,45,9,5,test,,,,,,85,26,3,,,,,3,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717372,Cornell_OatPeaDensity_2024_Ithaca_45_subplot_1,1,1,45,9,5,test,,,,,241.7,,,,,,,0,,,0,0,0,0,0,28,28,64,82,84,,,,84.4,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717373,Cornell_OatPeaDensity_2024_Ithaca_45_subplot_2,1,1,45,9,5,test,,,,,,,,,,,,,,,0,0,0,0,0,38,38,71,79,87,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717374,Cornell_OatPeaDensity_2024_Ithaca_45_subplot_3,1,1,45,9,5,test,,32.9,,,,,,,0,,,,,,0,0,0,0,0,17,17,62,78,73,9.9,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,plot,717341,Cornell_OatPeaDensity_2024_Ithaca_46,1,1,46,9,6,test,,,,,,135,29,0,,,,,0,0,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717411,Cornell_OatPeaDensity_2024_Ithaca_46_subplot_1,1,1,46,9,6,test,,,,202.2,,,,,,,28.5,,,,0,0,0,0,0,22,22,73,84,86,,,154.3,,,,,1,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717412,Cornell_OatPeaDensity_2024_Ithaca_46_subplot_2,1,1,46,9,6,test,,,,,,,,,,,,,,,0,0,0,0,0,12,12,79,94,98,,,,,,,,1,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717413,Cornell_OatPeaDensity_2024_Ithaca_46_subplot_3,1,1,46,9,6,test,,,282.5,,,,,,,0,,,,,0,0,0,0,0,20,20,72,87,99,,,,,,,,1,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,plot,717321,Cornell_OatPeaDensity_2024_Ithaca_47,1,1,47,10,6,test,,,,,,92,26,1,,,,,23,7,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717363,Cornell_OatPeaDensity_2024_Ithaca_47_subplot_1,1,1,47,10,6,test,,,258.4,,,,,,,5.6,,,,,4,4,38,105,73,15,15,85,116,111,,41.5,,,,,1,,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717364,Cornell_OatPeaDensity_2024_Ithaca_47_subplot_2,1,1,47,10,6,test,,,,,,,,,,,,,,,7,7,66,80,80,26,26,84,112,115,,,,,,,1,,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717365,Cornell_OatPeaDensity_2024_Ithaca_47_subplot_3,1,1,47,10,6,test,,,,,280.5,,,,,,,5.3,,,6,6,66,70,58,28,28,77,105,106,,,,29.1,,,1,,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,plot,717329,Cornell_OatPeaDensity_2024_Ithaca_48,1,1,48,10,5,test,,,,,,53,16,0,,,,,17,5,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717375,Cornell_OatPeaDensity_2024_Ithaca_48_subplot_1,1,1,48,10,5,test,,,234.3,,,,,,,12.1,,,,,8,8,39,41,52,24,24,66,81,84,,63.9,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717376,Cornell_OatPeaDensity_2024_Ithaca_48_subplot_2,1,1,48,10,5,test,,,,,,,,,,,,,,,6,6,43,51,58,13,13,65,82,84,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202123,IL17-7339,17-7339,,subplot,717377,Cornell_OatPeaDensity_2024_Ithaca_48_subplot_3,1,1,48,10,5,test,,,,,149.9,,,,,,,5.9,,,2,2,48,36,52,16,16,69,75,76,,,,93.4,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,plot,717331,Cornell_OatPeaDensity_2024_Ithaca_49,1,1,49,10,4,test,,,,,,41,11,1,,,,,13,4,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717393,Cornell_OatPeaDensity_2024_Ithaca_49_subplot_1,1,1,49,10,4,test,,,,,212.9,,,,,,,35,,,5,5,75,90,80,5,5,84,114,110,,,,137.3,,,,1,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717394,Cornell_OatPeaDensity_2024_Ithaca_49_subplot_2,1,1,49,10,4,test,,,,,,,,,,,,,,,9,9,67,86,85,6,6,82,114,116,,,,,,,,1,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717395,Cornell_OatPeaDensity_2024_Ithaca_49_subplot_3,1,1,49,10,4,test,,,213.7,,,,,,,28.6,,,,,7,7,67,84,79,17,17,76,111,115,,18,,,,,,1,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717414,Cornell_OatPeaDensity_2024_Ithaca_4_subplot_1,1,1,4,1,4,test,,25.1,,,,,,,3.7,,,,,,1,1,76,44,59,6,6,76,105,102,30.1,,,,,,1,,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717415,Cornell_OatPeaDensity_2024_Ithaca_4_subplot_2,1,1,4,1,4,test,,,,,,,,,,,,,,,4,4,74,60,68,13,13,80,106,102,,,,,,,1,,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717416,Cornell_OatPeaDensity_2024_Ithaca_4_subplot_3,1,1,4,1,4,test,,,,,319.6,,,,,,,34.9,,,12,12,68,45,73,31,31,81,107,110,,,,72.8,,,1,,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,plot,717324,Cornell_OatPeaDensity_2024_Ithaca_5,1,1,5,1,5,test,,,,,,184,60,3,,,,,16,5,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,plot,717335,Cornell_OatPeaDensity_2024_Ithaca_50,1,1,50,10,3,test,,,,,,86,27,6,,,,,25,8,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717390,Cornell_OatPeaDensity_2024_Ithaca_50_subplot_1,1,1,50,10,3,test,,25.6,,,,,,,4.5,,,,,,7,7,57,82,84,14,14,62,96,93,10.5,,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717391,Cornell_OatPeaDensity_2024_Ithaca_50_subplot_2,1,1,50,10,3,test,,,,,,,,,,,,,,,4,4,52,75,83,17,17,67,101,98,,,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717392,Cornell_OatPeaDensity_2024_Ithaca_50_subplot_3,1,1,50,10,3,test,,,,,151.4,,,,,,,4.2,,,2,2,53,74,74,9,9,59,103,103,,,,204.7,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,plot,717302,Cornell_OatPeaDensity_2024_Ithaca_51,1,1,51,10,2,test,,,,,,179,53,2,,,,,12,4,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717453,Cornell_OatPeaDensity_2024_Ithaca_51_subplot_1,1,1,51,10,2,test,,,194.3,,,,,,,14.4,,,,,1,1,53,90,94,10,10,66,90,91,,85.7,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717454,Cornell_OatPeaDensity_2024_Ithaca_51_subplot_2,1,1,51,10,2,test,,,,,,,,,,,,,,,7,7,44,75,78,18,18,69,83,82,,,,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717455,Cornell_OatPeaDensity_2024_Ithaca_51_subplot_3,1,1,51,10,2,test,,,,350,,,,,,,18.7,,,,4,4,53,74,71,16,16,69,85,86,,,68.7,,,,,1,,,,1,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,plot,717311,Cornell_OatPeaDensity_2024_Ithaca_52,1,1,52,10,1,test,,,,,,247,81,2,,,,,1,0,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717480,Cornell_OatPeaDensity_2024_Ithaca_52_subplot_1,1,1,52,10,1,test,,28.1,,,,,,,0,,,,,,0,0,0,0,0,28,28,80,105,108,10.8,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717481,Cornell_OatPeaDensity_2024_Ithaca_52_subplot_2,1,1,52,10,1,test,,,,,,,,,,,,,,,0,0,0,0,0,20,20,77,103,104,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717482,Cornell_OatPeaDensity_2024_Ithaca_52_subplot_3,1,1,52,10,1,test,,,,,246.6,,,,,,,0,,,0,0,0,0,0,21,21,77,112,115,,,,121.1,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717357,Cornell_OatPeaDensity_2024_Ithaca_5_subplot_1,1,1,5,1,5,test,,,,,266.1,,,,,,,33.3,,,8,8,81,75,83,14,14,,126,123,,,,270.5,,,,1,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717358,Cornell_OatPeaDensity_2024_Ithaca_5_subplot_2,1,1,5,1,5,test,,,,,,,,,,,,,,,9,9,88,65,79,23,23,64,120,123,,,,,,,,1,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717359,Cornell_OatPeaDensity_2024_Ithaca_5_subplot_3,1,1,5,1,5,test,,,131.8,,,,,,,22.9,,,,,2,2,87,67,66,8,8,68,125,127,,148.3,,,,,,1,,,1,,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,plot,717332,Cornell_OatPeaDensity_2024_Ithaca_6,1,1,6,2,5,test,,,,,,156,44,2,,,,,2,0,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717384,Cornell_OatPeaDensity_2024_Ithaca_6_subplot_1,1,1,6,2,5,test,,31.6,,,,,,,4.5,,,,,,1,1,0,51,0,24,24,67,87,91,13.7,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717385,Cornell_OatPeaDensity_2024_Ithaca_6_subplot_2,1,1,6,2,5,test,,,,,,,,,,,,,,,0,0,0,0,0,31,31,84,97,105,,,,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",202018,IL17-1253,17-1253,,subplot,717386,Cornell_OatPeaDensity_2024_Ithaca_6_subplot_3,1,1,6,2,5,test,,,,283.3,,,,,,,0,,,,0,0,0,0,0,6,6,76,87,94,,,117.7,,,,1,,,1,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",703605,NO_OATS_PLANTED,,,plot,717312,Cornell_OatPeaDensity_2024_Ithaca_7,1,1,7,2,4,test,,,,,,0,0,2,,,,,17,6,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",703605,NO_OATS_PLANTED,,,subplot,717486,Cornell_OatPeaDensity_2024_Ithaca_7_subplot_1,1,1,7,2,4,test,,,,0,,,,,,,65.4,,,,6,6,73,100,101,3,3,0,0,0,,,336.6,,,1,,,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",703605,NO_OATS_PLANTED,,,subplot,717487,Cornell_OatPeaDensity_2024_Ithaca_7_subplot_2,1,1,7,2,4,test,,,,,,,,,,,,,,,2,2,76,109,99,0,0,0,0,0,,,,,,1,,,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",703605,NO_OATS_PLANTED,,,subplot,717488,Cornell_OatPeaDensity_2024_Ithaca_7_subplot_3,1,1,7,2,4,test,,,2.3,,,,,,,26.7,,,,,5,5,63,97,106,0,0,0,0,0,,131.6,,,,1,,,,,1,,,1,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,plot,717317,Cornell_OatPeaDensity_2024_Ithaca_8,1,1,8,2,3,test,,,,,,94,31,2,,,,,12,4,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717498,Cornell_OatPeaDensity_2024_Ithaca_8_subplot_1,1,1,8,2,3,test,,25.1,,,,,,,4.1,,,,,,5,5,46,54,54,21,21,80,121,124,23.3,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717499,Cornell_OatPeaDensity_2024_Ithaca_8_subplot_2,1,1,8,2,3,test,,,,,,,,,,,,,,,2,2,63,63,67,13,13,89,129,128,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",526536,ND180256,,,subplot,717500,Cornell_OatPeaDensity_2024_Ithaca_8_subplot_3,1,1,8,2,3,test,,,,155,,,,,,,12.7,,,,1,1,58,54,67,8,8,76,112,122,,,165.2,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,plot,717306,Cornell_OatPeaDensity_2024_Ithaca_9,1,1,9,2,2,test,,,,,,65,19,2,,,,,18,5,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717468,Cornell_OatPeaDensity_2024_Ithaca_9_subplot_1,1,1,9,2,2,test,,,155,,,,,,,10.2,,,,,3,3,70,59,49,6,6,76,110,115,,112.8,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717469,Cornell_OatPeaDensity_2024_Ithaca_9_subplot_2,1,1,9,2,2,test,,,,,,,,,,,,,,,2,2,67,62,62,14,14,76,110,111,,,,,,,,1,,,,1,,,1,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6722,Cornell_OatPeaDensity_2024_Ithaca,Cornell oat pea intercroping with density treatments,CRD,,,,,,2024-May-03,,171,"Ithaca, NY - Snyder",531129,OT7100,,,subplot,717470,Cornell_OatPeaDensity_2024_Ithaca_9_subplot_3,1,1,9,2,2,test,,,,,186.8,,,,,,,40,,,4,4,61,62,43,12,12,78,101,104,,,,128.5,,,,1,,,,1,,,1,,,
